ticket,type,open_time,close_time,limit_price,market_at_cancel,hold_hours,min_gap_pts,cancel_gap_pts,near_miss_2pt,near_miss_5pt,gap_bucket,m5_touched_orig,fill_off0,net_off0,exit_off0,fill_off1,net_off1,exit_off1,fill_off2,net_off2,exit_off2,fill_off3,net_off3,exit_off3,fill_off5,net_off5,exit_off5,fill_off10,net_off10,exit_off10
75080648,buy limit,2026.03.17 07:15:14,2026.03.17 10:01:24,4980.0,5012.1,2.77,24.93,32.1,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
75080636,buy limit,2026.03.17 07:15:00,2026.03.17 10:01:22,4980.0,5012.24,2.77,24.93,32.24,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
75080629,buy limit,2026.03.17 07:14:46,2026.03.17 10:01:20,4980.0,5012.31,2.78,24.93,32.31,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
75073950,buy limit,2026.03.17 05:14:44,2026.03.17 09:31:45,5003.5,5012.18,4.28,1.43,8.68,True,True,1-2,False,False,,,False,,,True,19.82,tp,True,19.82,tp,True,19.82,tp,True,-5.18,sl
75073932,buy limit,2026.03.17 05:14:32,2026.03.17 09:31:43,5003.5,5012.21,4.29,1.43,8.71,True,True,1-2,False,False,,,False,,,True,19.82,tp,True,19.82,tp,True,19.82,tp,True,-5.18,sl
75073910,buy limit,2026.03.17 05:14:13,2026.03.17 09:31:41,5003.5,5012.31,4.29,1.43,8.81,True,True,1-2,False,False,,,False,,,True,19.82,tp,True,19.82,tp,True,19.82,tp,True,-5.18,sl
75065536,buy limit,2026.03.17 03:36:48,2026.03.17 07:13:26,4941.0,5029.37,3.61,53.42,88.37,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
75065528,buy limit,2026.03.17 03:36:36,2026.03.17 07:13:23,4941.0,5029.36,3.61,53.42,88.36,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
75065492,buy limit,2026.03.17 03:36:11,2026.03.17 07:13:21,4941.0,5029.33,3.62,53.42,88.33,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
74958901,buy limit,2026.03.16 07:26:08,2026.03.18 05:20:01,4962.6,5003.84,45.9,7.39,41.24,False,False,5-10,False,False,,,False,,,False,,,False,,,False,,,True,19.82,tp
74958888,buy limit,2026.03.16 07:25:49,2026.03.18 05:20:05,4962.6,5003.62,45.9,7.39,41.02,False,False,5-10,False,False,,,False,,,False,,,False,,,False,,,True,19.82,tp
74958885,buy limit,2026.03.16 07:25:31,2026.03.18 10:03:09,4962.6,5012.35,50.63,7.39,49.75,False,False,5-10,False,False,,,False,,,False,,,False,,,False,,,True,19.82,tp
74944723,sell limit,2026.03.16 04:44:03,2026.03.16 08:00:21,5028.5,5014.12,3.27,2.34,14.38,False,True,2-5,False,False,,,False,,,False,,,True,19.82,tp,True,19.82,tp,True,19.82,tp
74944709,sell limit,2026.03.16 04:43:48,2026.03.16 08:00:19,5028.55,5014.22,3.28,2.39,14.33,False,True,2-5,False,False,,,False,,,False,,,True,19.82,tp,True,19.82,tp,True,19.82,tp
74944697,sell limit,2026.03.16 04:43:34,2026.03.16 08:00:16,5028.5,5014.0,3.28,2.34,14.5,False,True,2-5,False,False,,,False,,,False,,,True,19.82,tp,True,19.82,tp,True,19.82,tp
74891626,sell limit,2026.03.13 19:04:07,2026.03.18 17:05:06,5070.5,4886.82,118.02,6.52,183.68,False,False,5-10,False,False,,,False,,,False,,,False,,,False,,,True,19.82,tp
74891594,sell limit,2026.03.13 19:03:54,2026.03.18 17:05:03,5070.5,4886.13,118.02,6.52,184.37,False,False,5-10,False,False,,,False,,,False,,,False,,,False,,,True,19.82,tp
74891552,sell limit,2026.03.13 19:03:40,2026.03.18 17:05:00,5070.5,4884.08,118.02,6.52,186.42,False,False,5-10,False,False,,,False,,,False,,,False,,,False,,,True,19.82,tp
74891183,sell limit,2026.03.13 19:02:29,2026.03.18 17:04:56,5051.5,4885.41,118.04,-12.48,166.09,False,False,touched,True,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl
74883935,sell limit,2026.03.13 18:22:28,2026.03.18 17:04:46,5051.5,4884.08,118.7,-17.81,167.42,False,False,touched,True,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl
74883899,sell limit,2026.03.13 18:22:10,2026.03.18 17:04:42,5051.5,4882.96,118.71,-17.81,168.54,False,False,touched,True,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl
74860697,sell limit,2026.03.13 16:12:56,2026.03.13 18:58:39,5134.5,5040.84,2.76,17.63,93.66,False,False,10-20,False,False,,,False,,,False,,,False,,,False,,,False,,
74860680,sell limit,2026.03.13 16:12:42,2026.03.13 18:58:36,5134.5,5040.96,2.77,17.63,93.54,False,False,10-20,False,False,,,False,,,False,,,False,,,False,,,False,,
74860649,sell limit,2026.03.13 16:12:25,2026.03.13 19:06:19,5134.5,5021.9,2.9,17.63,112.6,False,False,10-20,False,False,,,False,,,False,,,False,,,False,,,False,,
74813910,sell limit,2026.03.13 09:51:34,2026.03.13 14:55:31,5142.5,5096.25,5.07,23.71,46.25,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
74813860,sell limit,2026.03.13 09:51:21,2026.03.13 14:55:37,5142.5,5096.17,5.07,23.71,46.33,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
74813837,sell limit,2026.03.13 09:51:05,2026.03.13 14:55:42,5142.5,5096.0,5.08,23.71,46.5,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
74813781,sell limit,2026.03.13 09:50:46,2026.03.13 14:55:45,5135.5,5095.91,5.08,16.71,39.59,False,False,10-20,False,False,,,False,,,False,,,False,,,False,,,False,,
74813755,sell limit,2026.03.13 09:50:31,2026.03.13 14:55:49,5135.5,5096.18,5.09,16.71,39.32,False,False,10-20,False,False,,,False,,,False,,,False,,,False,,,False,,
74813610,sell limit,2026.03.13 09:49:33,2026.03.13 14:55:27,5135.5,5096.08,5.1,16.71,39.42,False,False,10-20,False,False,,,False,,,False,,,False,,,False,,,False,,
74786768,buy limit,2026.03.13 04:06:32,2026.03.13 10:00:34,5081.0,5085.75,5.9,2.69,4.75,False,True,2-5,False,False,,,False,,,False,,,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl
74786743,buy limit,2026.03.13 04:06:20,2026.03.13 10:00:31,5081.0,5086.21,5.9,2.69,5.21,False,True,2-5,False,False,,,False,,,False,,,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl
74786713,buy limit,2026.03.13 04:06:02,2026.03.13 10:03:57,5081.0,5089.35,5.97,2.69,8.35,False,True,2-5,False,False,,,False,,,False,,,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl
74728100,buy limit,2026.03.12 16:44:39,2026.03.12 17:01:18,5144.5,5154.89,0.28,1.36,10.39,True,True,1-2,False,False,,,False,,,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl
74728024,buy limit,2026.03.12 16:44:25,2026.03.12 17:01:16,5144.5,5155.54,0.28,1.36,11.04,True,True,1-2,False,False,,,False,,,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl
74592303,sell limit,2026.03.11 16:00:37,2026.03.12 01:07:27,5216.0,5172.48,9.11,19.45,43.52,False,False,10-20,False,False,,,False,,,False,,,False,,,False,,,False,,
74592224,sell limit,2026.03.11 16:00:19,2026.03.12 01:07:21,5216.0,5173.31,9.12,19.45,42.69,False,False,10-20,False,False,,,False,,,False,,,False,,,False,,,False,,
74592096,sell limit,2026.03.11 16:00:05,2026.03.12 01:07:17,5216.0,5173.74,9.12,19.45,42.26,False,False,10-20,False,False,,,False,,,False,,,False,,,False,,,False,,
74509376,buy limit,2026.03.11 03:29:58,2026.03.12 03:19:49,5125.0,5140.85,23.83,0.39,15.85,True,True,0-1,False,False,,,True,19.82,tp,True,19.82,tp,True,19.82,tp,True,19.82,tp,True,-5.18,sl
74509366,buy limit,2026.03.11 03:29:42,2026.03.12 03:19:53,5125.0,5141.08,23.84,0.39,16.08,True,True,0-1,False,False,,,True,19.82,tp,True,19.82,tp,True,19.82,tp,True,19.82,tp,True,-5.18,sl
74509357,buy limit,2026.03.11 03:29:15,2026.03.12 03:19:56,5125.0,5141.19,23.84,0.39,16.19,True,True,0-1,False,False,,,True,19.82,tp,True,19.82,tp,True,19.82,tp,True,19.82,tp,True,-5.18,sl
74480489,buy limit,2026.03.10 19:12:39,2026.03.10 19:12:51,5192.0,5225.5,0.0,30.46,33.5,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
74479860,buy limit,2026.03.10 19:03:33,2026.03.10 19:12:53,5192.0,5225.48,0.16,30.46,33.48,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
74452439,buy limit,2026.03.10 16:09:31,2026.03.10 16:29:32,5168.0,5221.12,0.33,24.63,53.12,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
74452411,buy limit,2026.03.10 16:09:16,2026.03.10 16:29:30,5168.0,5220.98,0.34,24.63,52.98,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
74452353,buy limit,2026.03.10 16:09:03,2026.03.10 16:29:28,5168.0,5221.03,0.34,24.63,53.03,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
74447934,buy limit,2026.03.10 15:39:34,2026.03.10 16:11:46,5122.0,5199.78,0.54,56.78,77.78,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
74447909,buy limit,2026.03.10 15:39:21,2026.03.10 16:11:45,5122.0,5200.01,0.54,56.78,78.01,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
74447895,buy limit,2026.03.10 15:39:08,2026.03.10 16:11:43,5122.0,5200.03,0.54,56.78,78.03,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
74447879,buy limit,2026.03.10 15:38:49,2026.03.10 16:11:40,5142.0,5199.88,0.55,36.78,57.88,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
74447858,buy limit,2026.03.10 15:38:37,2026.03.10 16:11:38,5142.0,5199.97,0.55,36.78,57.97,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
74447828,buy limit,2026.03.10 15:38:20,2026.03.10 16:11:35,5142.0,5200.13,0.55,36.78,58.13,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
74396317,buy limit,2026.03.10 07:01:27,2026.03.10 15:08:04,5125.0,5165.38,8.11,29.46,40.38,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
74396289,buy limit,2026.03.10 07:01:16,2026.03.10 15:08:02,5125.0,5164.61,8.11,29.46,39.61,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
74396269,buy limit,2026.03.10 07:01:05,2026.03.10 15:08:02,5125.0,5164.48,8.12,29.46,39.48,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
74396248,buy limit,2026.03.10 07:00:50,2026.03.10 15:08:00,5134.5,5164.43,8.12,19.96,29.93,False,False,10-20,False,False,,,False,,,False,,,False,,,False,,,False,,
74396206,buy limit,2026.03.10 07:00:36,2026.03.10 15:07:58,5134.5,5164.33,8.12,19.96,29.83,False,False,10-20,False,False,,,False,,,False,,,False,,,False,,,False,,
74396184,buy limit,2026.03.10 07:00:23,2026.03.10 15:07:57,5134.5,5164.41,8.13,19.96,29.91,False,False,10-20,False,False,,,False,,,False,,,False,,,False,,,False,,
74369758,buy limit,2026.03.10 03:02:15,2026.03.11 11:14:21,5100.0,5197.57,32.2,24.53,97.57,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
74369730,buy limit,2026.03.10 03:02:01,2026.03.11 11:14:19,5100.0,5197.58,32.2,24.53,97.58,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
74369550,buy limit,2026.03.10 03:00:50,2026.03.12 18:17:16,5109.5,5120.68,63.27,-0.01,11.18,False,False,touched,True,True,19.82,tp,True,19.82,tp,True,19.82,tp,True,19.82,tp,True,-5.18,sl,True,-5.18,sl
74369504,buy limit,2026.03.10 03:00:31,2026.03.11 11:14:08,5109.5,5197.88,32.23,15.03,88.38,False,False,10-20,False,False,,,False,,,False,,,False,,,False,,,False,,
74369469,buy limit,2026.03.10 03:00:18,2026.03.11 11:14:05,5109.5,5197.67,32.23,15.03,88.17,False,False,10-20,False,False,,,False,,,False,,,False,,,False,,,False,,
74345457,buy limit,2026.03.09 18:46:34,2026.03.10 02:57:22,5069.5,5141.32,8.18,19.4,71.82,False,False,10-20,False,False,,,False,,,False,,,False,,,False,,,False,,
74345430,buy limit,2026.03.09 18:46:21,2026.03.10 02:57:18,5069.5,5140.93,8.18,19.4,71.43,False,False,10-20,False,False,,,False,,,False,,,False,,,False,,,False,,
74345374,buy limit,2026.03.09 18:46:05,2026.03.10 02:57:14,5069.5,5140.33,8.19,19.4,70.83,False,False,10-20,False,False,,,False,,,False,,,False,,,False,,,False,,
74342888,buy limit,2026.03.09 18:23:51,2026.03.09 18:25:07,5068.5,5098.08,0.02,14.39,29.58,False,False,10-20,False,False,,,False,,,False,,,False,,,False,,,False,,
74342757,buy limit,2026.03.09 18:23:23,2026.03.09 18:25:06,5068.5,5098.08,0.03,14.39,29.58,False,False,10-20,False,False,,,False,,,False,,,False,,,False,,,False,,
74320203,buy limit,2026.03.09 16:35:01,2026.03.09 17:00:09,5065.7,5075.82,0.42,1.44,10.12,True,True,1-2,False,False,,,False,,,True,19.82,tp,True,-5.18,sl,True,-5.18,sl,True,19.82,tp
74320117,buy limit,2026.03.09 16:34:42,2026.03.09 17:00:08,5065.7,5074.35,0.42,1.44,8.65,True,True,1-2,False,False,,,False,,,True,19.82,tp,True,-5.18,sl,True,-5.18,sl,True,19.82,tp
74320062,buy limit,2026.03.09 16:34:28,2026.03.09 17:00:06,5065.7,5074.96,0.43,1.44,9.26,True,True,1-2,False,False,,,False,,,True,19.82,tp,True,-5.18,sl,True,-5.18,sl,True,19.82,tp
74265589,buy limit,2026.03.09 10:13:01,2026.03.09 10:23:53,5089.0,5099.0,0.18,6.13,10.0,False,False,5-10,False,False,,,False,,,False,,,False,,,False,,,True,-5.18,sl
74265551,buy limit,2026.03.09 10:12:43,2026.03.09 10:23:52,5089.0,5098.98,0.19,6.13,9.98,False,False,5-10,False,False,,,False,,,False,,,False,,,False,,,True,-5.18,sl
74265539,buy limit,2026.03.09 10:12:30,2026.03.09 10:23:50,5089.0,5099.11,0.19,6.13,10.11,False,False,5-10,False,False,,,False,,,False,,,False,,,False,,,True,-5.18,sl
74235400,buy limit,2026.03.09 06:58:06,2026.03.09 16:50:10,5055.7,5080.9,9.87,11.44,25.2,False,False,10-20,False,False,,,False,,,False,,,False,,,False,,,False,,
74235371,buy limit,2026.03.09 06:57:44,2026.03.09 16:50:08,5055.7,5080.76,9.87,11.44,25.06,False,False,10-20,False,False,,,False,,,False,,,False,,,False,,,False,,
74235350,buy limit,2026.03.09 06:57:24,2026.03.09 16:50:05,5055.7,5080.79,9.88,11.44,25.09,False,False,10-20,False,False,,,False,,,False,,,False,,,False,,,False,,
74218158,buy limit,2026.03.09 05:03:54,2026.03.09 05:21:55,5041.0,5076.65,0.3,14.36,35.65,False,False,10-20,False,False,,,False,,,False,,,False,,,False,,,False,,
74218097,buy limit,2026.03.09 05:03:39,2026.03.09 05:22:00,5041.0,5078.4,0.31,14.36,37.4,False,False,10-20,False,False,,,False,,,False,,,False,,,False,,,False,,
74218044,buy limit,2026.03.09 05:03:22,2026.03.09 05:22:04,5041.0,5077.8,0.31,14.36,36.8,False,False,10-20,False,False,,,False,,,False,,,False,,,False,,,False,,
74020209,buy limit,2026.03.06 01:18:13,2026.03.09 01:06:01,4883.5,5157.77,71.8,178.85,274.27,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
74020174,buy limit,2026.03.06 01:17:48,2026.03.09 01:06:06,4883.5,5160.16,71.81,178.85,276.66,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
74020161,buy limit,2026.03.06 01:17:21,2026.03.09 01:05:58,4883.5,5157.92,71.81,178.85,274.42,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
74020138,buy limit,2026.03.06 01:16:38,2026.03.09 01:05:55,4921.6,5158.04,71.82,140.75,236.44,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
74020131,buy limit,2026.03.06 01:16:23,2026.03.09 01:05:52,4921.6,5155.45,71.82,140.75,233.85,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
74020122,buy limit,2026.03.06 01:15:34,2026.03.09 01:05:48,4921.6,5154.08,71.84,140.75,232.48,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
74020090,sell limit,2026.03.06 01:14:49,2026.03.06 04:03:12,5144.0,5130.46,2.81,42.17,13.54,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
74020084,sell limit,2026.03.06 01:14:22,2026.03.06 04:03:10,5144.0,5131.15,2.81,42.17,12.85,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
74020038,sell limit,2026.03.06 01:13:04,2026.03.06 04:03:08,5144.0,5130.97,2.83,42.17,13.03,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
73953279,sell limit,2026.03.05 15:37:53,2026.03.05 23:15:01,5144.0,5076.75,7.62,-23.84,67.25,False,False,touched,True,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl
73953225,sell limit,2026.03.05 15:37:32,2026.03.05 23:14:56,5144.0,5076.22,7.62,-23.84,67.78,False,False,touched,True,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl
73953130,sell limit,2026.03.05 15:37:17,2026.03.05 23:14:52,5144.0,5075.77,7.63,-23.84,68.23,False,False,touched,True,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl
73842091,buy limit,2026.03.05 01:15:02,2026.03.05 23:14:26,5051.0,5075.05,21.99,-0.34,24.05,False,False,touched,True,True,19.82,tp,True,19.82,tp,True,19.82,tp,True,19.82,tp,True,19.82,tp,True,19.82,tp
73842056,buy limit,2026.03.05 01:14:42,2026.03.05 23:14:30,5051.0,5075.83,22.0,-0.34,24.83,False,False,touched,True,True,19.82,tp,True,19.82,tp,True,19.82,tp,True,19.82,tp,True,19.82,tp,True,19.82,tp
73842037,buy limit,2026.03.05 01:14:23,2026.03.05 23:14:21,5051.0,5075.95,22.0,-0.34,24.95,False,False,touched,True,True,19.82,tp,True,19.82,tp,True,19.82,tp,True,19.82,tp,True,19.82,tp,True,19.82,tp
73841671,sell limit,2026.03.05 01:11:45,2026.03.09 01:05:42,5244.0,5147.42,95.9,48.96,96.58,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
73841656,sell limit,2026.03.05 01:11:22,2026.03.09 01:05:39,5244.0,5146.73,95.9,48.96,97.27,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
73841611,sell limit,2026.03.05 01:10:32,2026.03.09 01:05:35,5244.0,5145.75,95.92,48.96,98.25,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
73755332,sell limit,2026.03.04 10:36:24,2026.03.04 11:03:28,5184.5,5165.14,0.45,8.56,19.36,False,False,5-10,False,False,,,False,,,False,,,False,,,False,,,True,19.82,tp
73755295,sell limit,2026.03.04 10:36:06,2026.03.04 11:03:21,5184.5,5164.64,0.45,8.56,19.86,False,False,5-10,False,False,,,False,,,False,,,False,,,False,,,True,19.82,tp
73755137,sell limit,2026.03.04 10:35:39,2026.03.04 11:03:16,5184.5,5164.03,0.46,8.56,20.47,False,False,5-10,False,False,,,False,,,False,,,False,,,False,,,True,19.82,tp
73685256,buy limit,2026.03.04 01:08:57,2026.03.05 01:08:35,5046.3,5150.94,23.99,38.22,104.64,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
73685218,buy limit,2026.03.04 01:08:30,2026.03.05 01:08:40,5046.3,5151.01,24.0,38.22,104.71,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
73685186,buy limit,2026.03.04 01:08:09,2026.03.05 01:08:31,5046.3,5150.88,24.01,38.22,104.58,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
73685169,buy limit,2026.03.04 01:07:32,2026.03.05 01:08:25,5056.3,5151.34,24.01,28.22,95.04,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
73685160,buy limit,2026.03.04 01:07:09,2026.03.05 01:08:21,5056.3,5151.45,24.02,28.22,95.15,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
73685156,buy limit,2026.03.04 01:06:47,2026.03.05 01:08:18,5056.3,5151.22,24.03,28.22,94.92,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
73685130,buy limit,2026.03.04 01:06:04,2026.03.05 01:08:14,5080.0,5151.22,24.04,4.52,71.22,False,True,2-5,False,False,,,False,,,False,,,False,,,True,19.82,tp,True,-5.18,sl
73685114,buy limit,2026.03.04 01:05:47,2026.03.05 01:08:10,5080.0,5151.3,24.04,4.52,71.3,False,True,2-5,False,False,,,False,,,False,,,False,,,True,19.82,tp,True,-5.18,sl
73685105,buy limit,2026.03.04 01:05:32,2026.03.05 01:08:07,5080.0,5152.18,24.04,4.52,72.18,False,True,2-5,False,False,,,False,,,False,,,False,,,True,19.82,tp,True,-5.18,sl
73565637,buy limit,2026.03.03 12:25:27,2026.03.03 13:05:43,5237.0,5245.67,0.67,-11.14,8.67,False,False,touched,True,False,,,False,,,False,,,False,,,True,19.82,tp,True,-5.18,sl
73565583,buy limit,2026.03.03 12:24:49,2026.03.03 13:05:42,5237.0,5246.06,0.68,-11.14,9.06,False,False,touched,True,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl
73565564,buy limit,2026.03.03 12:24:34,2026.03.03 13:05:41,5237.0,5247.39,0.69,-11.14,10.39,False,False,touched,True,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl
73565545,sell limit,2026.03.03 12:24:03,2026.03.04 12:21:25,5204.5,5191.75,23.96,-95.25,12.75,False,False,touched,True,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl
73565534,sell limit,2026.03.03 12:23:49,2026.03.04 12:21:22,5204.5,5191.53,23.96,-95.25,12.97,False,False,touched,True,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl
73565481,sell limit,2026.03.03 12:22:53,2026.03.04 12:21:18,5204.5,5191.2,23.97,-95.25,13.3,False,False,touched,True,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl
73168945,buy limit,2026.02.27 16:01:48,2026.03.02 01:14:06,5211.0,5353.25,57.2,-24.26,142.25,False,False,touched,True,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl
73168923,buy limit,2026.02.27 16:01:36,2026.03.02 01:14:48,5211.0,5345.53,57.22,-24.26,134.53,False,False,touched,True,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl
73168887,buy limit,2026.02.27 16:01:23,2026.03.02 01:14:53,5211.0,5345.53,57.23,-24.26,134.53,False,False,touched,True,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl
73145315,buy limit,2026.02.27 13:07:18,2026.03.02 01:14:44,5129.2,5347.86,60.12,39.15,218.66,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
73145301,buy limit,2026.02.27 13:07:00,2026.03.02 01:14:16,5129.2,5346.5,60.12,39.15,217.3,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
73145293,buy limit,2026.02.27 13:06:45,2026.03.02 01:14:09,5129.2,5351.32,60.12,39.15,222.12,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
73132701,buy limit,2026.02.27 10:29:26,2026.03.02 01:14:13,5147.0,5350.36,62.75,21.35,203.36,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
73132677,buy limit,2026.02.27 10:29:08,2026.03.02 01:14:29,5147.0,5344.77,62.76,21.35,197.77,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
73132666,buy limit,2026.02.27 10:28:56,2026.03.02 01:14:20,5147.0,5347.05,62.76,21.35,200.05,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
73101888,buy limit,2026.02.27 04:08:41,2026.02.27 10:23:31,5166.5,5178.42,6.25,0.2,11.92,True,True,0-1,False,False,,,False,,,False,,,False,,,False,,,True,19.82,tp
73101866,buy limit,2026.02.27 04:08:22,2026.02.27 10:23:29,5166.5,5178.44,6.25,0.2,11.94,True,True,0-1,False,False,,,False,,,False,,,False,,,False,,,True,19.82,tp
73101780,buy limit,2026.02.27 04:08:02,2026.02.27 10:23:27,5166.5,5178.36,6.26,0.2,11.86,True,True,0-1,False,False,,,False,,,False,,,False,,,False,,,True,19.82,tp
73087195,buy limit,2026.02.27 01:21:15,2026.03.02 01:14:23,5140.0,5345.52,71.89,26.7,205.52,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
73087179,buy limit,2026.02.27 01:20:55,2026.03.02 01:14:26,5140.0,5344.68,71.89,26.7,204.68,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
73087159,buy limit,2026.02.27 01:20:36,2026.03.02 01:14:32,5140.0,5344.29,71.9,26.7,204.29,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
73041126,sell limit,2026.02.26 15:56:24,2026.02.27 01:08:37,5211.2,5180.87,9.2,10.28,30.33,False,False,10-20,False,False,,,False,,,False,,,False,,,False,,,False,,
73041110,sell limit,2026.02.26 15:56:04,2026.02.27 01:08:32,5211.2,5180.24,9.21,10.28,30.96,False,False,10-20,False,False,,,False,,,False,,,False,,,False,,,False,,
73041098,sell limit,2026.02.26 15:55:47,2026.02.27 01:08:26,5211.2,5181.03,9.21,10.28,30.17,False,False,10-20,False,False,,,False,,,False,,,False,,,False,,,False,,
72999534,buy limit,2026.02.26 09:39:39,2026.02.26 13:06:52,5152.0,5177.36,3.45,15.56,25.36,False,False,10-20,False,False,,,False,,,False,,,False,,,False,,,False,,
72999510,buy limit,2026.02.26 09:39:29,2026.02.26 13:06:47,5152.0,5177.24,3.46,15.56,25.24,False,False,10-20,False,False,,,False,,,False,,,False,,,False,,,False,,
72999482,buy limit,2026.02.26 09:39:12,2026.02.26 13:06:41,5152.0,5177.04,3.46,15.56,25.04,False,False,10-20,False,False,,,False,,,False,,,False,,,False,,,False,,
72971845,buy limit,2026.02.26 04:05:44,2026.02.26 09:36:31,5145.0,5185.74,5.51,28.97,40.74,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
72971837,buy limit,2026.02.26 04:05:32,2026.02.26 09:36:25,5145.0,5185.02,5.51,28.97,40.02,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
72971819,buy limit,2026.02.26 04:05:18,2026.02.26 09:36:21,5145.0,5184.89,5.52,28.97,39.89,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
