ticket,source,direction,open_time,entry,tp_pts_used,orig_net,latest_net,latest_exit,delta,orig_exit,limit_offset,filled
75842939,limit,sell,2026.03.24 05:16:45,4364.0,,0.0,0.0,no_fill,0.0,,2.0,False
75730291,limit,buy,2026.03.23 13:32:22,3957.0,,0.0,0.0,no_fill,0.0,,2.0,False
75730280,limit,buy,2026.03.23 13:32:09,3957.0,,0.0,0.0,no_fill,0.0,,2.0,False
75730257,limit,buy,2026.03.23 13:31:48,3957.0,,0.0,0.0,no_fill,0.0,,2.0,False
75532630,limit,sell,2026.03.20 14:15:21,4671.0,,0.0,0.0,no_fill,0.0,,2.0,False
75532592,limit,sell,2026.03.20 14:15:00,4671.0,,0.0,0.0,no_fill,0.0,,2.0,False
75532556,limit,sell,2026.03.20 14:14:45,4671.0,,0.0,0.0,no_fill,0.0,,2.0,False
75523887,limit,sell,2026.03.20 13:03:46,4704.5,,0.0,0.0,no_fill,0.0,,2.0,False
75523847,limit,sell,2026.03.20 13:03:29,4704.5,,0.0,0.0,no_fill,0.0,,2.0,False
75523798,limit,sell,2026.03.20 13:03:10,4704.5,,0.0,0.0,no_fill,0.0,,2.0,False
75426230,limit,buy,2026.03.19 17:19:53,4523.5,,0.0,0.0,no_fill,0.0,,2.0,False
75426145,limit,buy,2026.03.19 17:19:36,4523.5,,0.0,0.0,no_fill,0.0,,2.0,False
75426024,limit,buy,2026.03.19 17:19:12,4523.5,,0.0,0.0,no_fill,0.0,,2.0,False
75319122,limit,sell,2026.03.19 04:47:57,4792.0,10.0,0.0,-5.18,sl,-5.18,,2.0,True
75319100,limit,sell,2026.03.19 04:47:43,4792.0,20.0,0.0,-5.18,sl,-5.18,,2.0,True
75319089,limit,sell,2026.03.19 04:47:28,4792.0,30.0,0.0,-5.18,sl,-5.18,,2.0,True
75315587,limit,sell,2026.03.19 04:15:43,4851.0,,0.0,0.0,no_fill,0.0,,2.0,False
75315560,limit,sell,2026.03.19 04:15:29,4851.0,,0.0,0.0,no_fill,0.0,,2.0,False
75315532,limit,sell,2026.03.19 04:15:03,4851.0,,0.0,0.0,no_fill,0.0,,2.0,False
75262702,limit,sell,2026.03.18 16:40:52,4931.0,,0.0,0.0,no_fill,0.0,,2.0,False
75262624,limit,sell,2026.03.18 16:40:29,4931.0,,0.0,0.0,no_fill,0.0,,2.0,False
75262530,limit,sell,2026.03.18 16:40:03,4931.0,,0.0,0.0,no_fill,0.0,,2.0,False
75250839,limit,sell,2026.03.18 15:57:40,4911.5,,0.0,0.0,no_fill,0.0,,2.0,False
75250797,limit,sell,2026.03.18 15:57:24,4911.5,,0.0,0.0,no_fill,0.0,,2.0,False
75250743,limit,sell,2026.03.18 15:57:08,4911.5,,0.0,0.0,no_fill,0.0,,2.0,False
75213684,limit,sell,2026.03.18 13:07:43,5031.5,,0.0,0.0,no_fill,0.0,,2.0,False
75213644,limit,sell,2026.03.18 13:07:14,5031.5,,0.0,0.0,no_fill,0.0,,2.0,False
75213619,limit,sell,2026.03.18 13:06:53,5031.5,,0.0,0.0,no_fill,0.0,,2.0,False
75213549,limit,sell,2026.03.18 13:06:00,5024.5,,0.0,0.0,no_fill,0.0,,2.0,False
75213496,limit,sell,2026.03.18 13:05:32,5024.5,,0.0,0.0,no_fill,0.0,,2.0,False
75213455,limit,sell,2026.03.18 13:05:14,5024.5,,0.0,0.0,no_fill,0.0,,2.0,False
75198577,limit,sell,2026.03.18 10:02:01,5034.0,,0.0,0.0,no_fill,0.0,,2.0,False
75198566,limit,sell,2026.03.18 10:01:45,5034.0,,0.0,0.0,no_fill,0.0,,2.0,False
75198546,limit,sell,2026.03.18 10:01:27,5034.0,,0.0,0.0,no_fill,0.0,,2.0,False
75185202,limit,sell,2026.03.18 07:07:41,5034.0,,0.0,0.0,no_fill,0.0,,2.0,False
75185190,limit,sell,2026.03.18 07:07:22,5034.0,,0.0,0.0,no_fill,0.0,,2.0,False
75185172,limit,sell,2026.03.18 07:07:06,5034.0,,0.0,0.0,no_fill,0.0,,2.0,False
75169193,limit,buy,2026.03.18 03:23:09,4957.0,,0.0,0.0,no_fill,0.0,,2.0,False
75169182,limit,buy,2026.03.18 03:22:48,4957.0,,0.0,0.0,no_fill,0.0,,2.0,False
75169175,limit,buy,2026.03.18 03:22:24,4957.0,,0.0,0.0,no_fill,0.0,,2.0,False
75169156,limit,sell,2026.03.18 03:21:44,5040.0,,0.0,0.0,no_fill,0.0,,2.0,False
75169135,limit,sell,2026.03.18 03:21:23,5040.0,,0.0,0.0,no_fill,0.0,,2.0,False
75169113,limit,sell,2026.03.18 03:21:06,5040.0,,0.0,0.0,no_fill,0.0,,2.0,False
75130126,limit,sell,2026.03.17 16:12:48,5046.0,,0.0,0.0,no_fill,0.0,,2.0,False
75130113,limit,sell,2026.03.17 16:12:37,5046.0,,0.0,0.0,no_fill,0.0,,2.0,False
75130076,limit,sell,2026.03.17 16:12:21,5046.0,,0.0,0.0,no_fill,0.0,,2.0,False
75130012,limit,sell,2026.03.17 16:11:52,5039.0,,0.0,0.0,no_fill,0.0,,2.0,False
75129981,limit,sell,2026.03.17 16:11:38,5039.0,,0.0,0.0,no_fill,0.0,,2.0,False
75129933,limit,sell,2026.03.17 16:11:19,5039.0,,0.0,0.0,no_fill,0.0,,2.0,False
75114865,limit,sell,2026.03.17 13:17:25,5063.0,,0.0,0.0,no_fill,0.0,,2.0,False
75114860,limit,sell,2026.03.17 13:17:15,5063.0,,0.0,0.0,no_fill,0.0,,2.0,False
75114840,limit,sell,2026.03.17 13:16:55,5063.0,,0.0,0.0,no_fill,0.0,,2.0,False
75114783,limit,sell,2026.03.17 13:16:15,5056.0,,0.0,0.0,no_fill,0.0,,2.0,False
75114749,limit,sell,2026.03.17 13:15:51,5056.0,,0.0,0.0,no_fill,0.0,,2.0,False
75114724,limit,sell,2026.03.17 13:15:37,5056.0,,0.0,0.0,no_fill,0.0,,2.0,False
75098274,limit,sell,2026.03.17 10:13:33,5059.0,,0.0,0.0,no_fill,0.0,,2.0,False
75098245,limit,sell,2026.03.17 10:13:24,5059.0,,0.0,0.0,no_fill,0.0,,2.0,False
75098235,limit,sell,2026.03.17 10:13:09,5059.0,,0.0,0.0,no_fill,0.0,,2.0,False
75080764,limit,buy,2026.03.17 07:17:23,4950.0,,0.0,0.0,no_fill,0.0,,2.0,False
75080749,limit,buy,2026.03.17 07:17:09,4950.0,,0.0,0.0,no_fill,0.0,,2.0,False
75080731,limit,buy,2026.03.17 07:16:55,4950.0,,0.0,0.0,no_fill,0.0,,2.0,False
75080648,limit,buy,2026.03.17 07:15:14,4980.0,,0.0,0.0,no_fill,0.0,,2.0,False
75080636,limit,buy,2026.03.17 07:15:00,4980.0,,0.0,0.0,no_fill,0.0,,2.0,False
75080629,limit,buy,2026.03.17 07:14:46,4980.0,,0.0,0.0,no_fill,0.0,,2.0,False
75073950,limit,buy,2026.03.17 05:14:44,5005.5,10.0,0.0,9.82,tp,9.82,,2.0,True
75073932,limit,buy,2026.03.17 05:14:32,5005.5,20.0,0.0,19.82,tp,19.82,,2.0,True
75073910,limit,buy,2026.03.17 05:14:13,5005.5,30.0,0.0,-5.18,sl,-5.18,,2.0,True
75065536,limit,buy,2026.03.17 03:36:48,4941.0,,0.0,0.0,no_fill,0.0,,2.0,False
75065528,limit,buy,2026.03.17 03:36:36,4941.0,,0.0,0.0,no_fill,0.0,,2.0,False
75065492,limit,buy,2026.03.17 03:36:11,4941.0,,0.0,0.0,no_fill,0.0,,2.0,False
74958901,limit,buy,2026.03.16 07:26:08,4962.6,,0.0,0.0,no_fill,0.0,,2.0,False
74958888,limit,buy,2026.03.16 07:25:49,4962.6,,0.0,0.0,no_fill,0.0,,2.0,False
74958885,limit,buy,2026.03.16 07:25:31,4962.6,,0.0,0.0,no_fill,0.0,,2.0,False
74944723,limit,sell,2026.03.16 04:44:03,5028.5,,0.0,0.0,no_fill,0.0,,2.0,False
74944709,limit,sell,2026.03.16 04:43:48,5028.55,,0.0,0.0,no_fill,0.0,,2.0,False
74944697,limit,sell,2026.03.16 04:43:34,5028.5,,0.0,0.0,no_fill,0.0,,2.0,False
74891626,limit,sell,2026.03.13 19:04:07,5070.5,,0.0,0.0,no_fill,0.0,,2.0,False
74891594,limit,sell,2026.03.13 19:03:54,5070.5,,0.0,0.0,no_fill,0.0,,2.0,False
74891552,limit,sell,2026.03.13 19:03:40,5070.5,,0.0,0.0,no_fill,0.0,,2.0,False
74891183,limit,sell,2026.03.13 19:02:29,5049.5,10.0,0.0,-5.18,sl,-5.18,,2.0,True
74883935,limit,sell,2026.03.13 18:22:28,5049.5,10.0,0.0,-5.18,sl,-5.18,,2.0,True
74883899,limit,sell,2026.03.13 18:22:10,5049.5,20.0,0.0,-5.18,sl,-5.18,,2.0,True
74860697,limit,sell,2026.03.13 16:12:56,5134.5,,0.0,0.0,no_fill,0.0,,2.0,False
74860680,limit,sell,2026.03.13 16:12:42,5134.5,,0.0,0.0,no_fill,0.0,,2.0,False
74860649,limit,sell,2026.03.13 16:12:25,5134.5,,0.0,0.0,no_fill,0.0,,2.0,False
74813910,limit,sell,2026.03.13 09:51:34,5142.5,,0.0,0.0,no_fill,0.0,,2.0,False
74813860,limit,sell,2026.03.13 09:51:21,5142.5,,0.0,0.0,no_fill,0.0,,2.0,False
74813837,limit,sell,2026.03.13 09:51:05,5142.5,,0.0,0.0,no_fill,0.0,,2.0,False
74813781,limit,sell,2026.03.13 09:50:46,5135.5,,0.0,0.0,no_fill,0.0,,2.0,False
74813755,limit,sell,2026.03.13 09:50:31,5135.5,,0.0,0.0,no_fill,0.0,,2.0,False
74813610,limit,sell,2026.03.13 09:49:33,5135.5,,0.0,0.0,no_fill,0.0,,2.0,False
74786768,limit,buy,2026.03.13 04:06:32,5081.0,,0.0,0.0,no_fill,0.0,,2.0,False
74786743,limit,buy,2026.03.13 04:06:20,5081.0,,0.0,0.0,no_fill,0.0,,2.0,False
74786713,limit,buy,2026.03.13 04:06:02,5081.0,,0.0,0.0,no_fill,0.0,,2.0,False
74728100,limit,buy,2026.03.12 16:44:39,5146.5,10.0,0.0,9.82,tp,9.82,,2.0,True
74728024,limit,buy,2026.03.12 16:44:25,5146.5,20.0,0.0,-5.18,sl,-5.18,,2.0,True
74592303,limit,sell,2026.03.11 16:00:37,5216.0,,0.0,0.0,no_fill,0.0,,2.0,False
74592224,limit,sell,2026.03.11 16:00:19,5216.0,,0.0,0.0,no_fill,0.0,,2.0,False
74592096,limit,sell,2026.03.11 16:00:05,5216.0,,0.0,0.0,no_fill,0.0,,2.0,False
74509376,limit,buy,2026.03.11 03:29:58,5127.0,10.0,0.0,9.82,tp,9.82,,2.0,True
74509366,limit,buy,2026.03.11 03:29:42,5127.0,20.0,0.0,19.82,tp,19.82,,2.0,True
74509357,limit,buy,2026.03.11 03:29:15,5127.0,30.0,0.0,29.82,tp,29.82,,2.0,True
74480489,limit,buy,2026.03.10 19:12:39,5192.0,,0.0,0.0,no_fill,0.0,,2.0,False
74479860,limit,buy,2026.03.10 19:03:33,5192.0,,0.0,0.0,no_fill,0.0,,2.0,False
74452439,limit,buy,2026.03.10 16:09:31,5168.0,,0.0,0.0,no_fill,0.0,,2.0,False
74452411,limit,buy,2026.03.10 16:09:16,5168.0,,0.0,0.0,no_fill,0.0,,2.0,False
74452353,limit,buy,2026.03.10 16:09:03,5168.0,,0.0,0.0,no_fill,0.0,,2.0,False
74447934,limit,buy,2026.03.10 15:39:34,5122.0,,0.0,0.0,no_fill,0.0,,2.0,False
74447909,limit,buy,2026.03.10 15:39:21,5122.0,,0.0,0.0,no_fill,0.0,,2.0,False
74447895,limit,buy,2026.03.10 15:39:08,5122.0,,0.0,0.0,no_fill,0.0,,2.0,False
74447879,limit,buy,2026.03.10 15:38:49,5142.0,,0.0,0.0,no_fill,0.0,,2.0,False
74447858,limit,buy,2026.03.10 15:38:37,5142.0,,0.0,0.0,no_fill,0.0,,2.0,False
74447828,limit,buy,2026.03.10 15:38:20,5142.0,,0.0,0.0,no_fill,0.0,,2.0,False
74396317,limit,buy,2026.03.10 07:01:27,5125.0,,0.0,0.0,no_fill,0.0,,2.0,False
74396289,limit,buy,2026.03.10 07:01:16,5125.0,,0.0,0.0,no_fill,0.0,,2.0,False
74396269,limit,buy,2026.03.10 07:01:05,5125.0,,0.0,0.0,no_fill,0.0,,2.0,False
74396248,limit,buy,2026.03.10 07:00:50,5134.5,,0.0,0.0,no_fill,0.0,,2.0,False
74396206,limit,buy,2026.03.10 07:00:36,5134.5,,0.0,0.0,no_fill,0.0,,2.0,False
74396184,limit,buy,2026.03.10 07:00:23,5134.5,,0.0,0.0,no_fill,0.0,,2.0,False
74369758,limit,buy,2026.03.10 03:02:15,5100.0,,0.0,0.0,no_fill,0.0,,2.0,False
74369730,limit,buy,2026.03.10 03:02:01,5100.0,,0.0,0.0,no_fill,0.0,,2.0,False
74369550,limit,buy,2026.03.10 03:00:50,5111.5,10.0,0.0,9.82,tp,9.82,,2.0,True
74369504,limit,buy,2026.03.10 03:00:31,5109.5,,0.0,0.0,no_fill,0.0,,2.0,False
74369469,limit,buy,2026.03.10 03:00:18,5109.5,,0.0,0.0,no_fill,0.0,,2.0,False
74345457,limit,buy,2026.03.09 18:46:34,5069.5,,0.0,0.0,no_fill,0.0,,2.0,False
74345430,limit,buy,2026.03.09 18:46:21,5069.5,,0.0,0.0,no_fill,0.0,,2.0,False
74345374,limit,buy,2026.03.09 18:46:05,5069.5,,0.0,0.0,no_fill,0.0,,2.0,False
74342888,limit,buy,2026.03.09 18:23:51,5068.5,,0.0,0.0,no_fill,0.0,,2.0,False
74342757,limit,buy,2026.03.09 18:23:23,5068.5,,0.0,0.0,no_fill,0.0,,2.0,False
74320203,limit,buy,2026.03.09 16:35:01,5067.7,10.0,0.0,9.82,tp,9.82,,2.0,True
74320117,limit,buy,2026.03.09 16:34:42,5067.7,10.0,0.0,9.82,tp,9.82,,2.0,True
74320062,limit,buy,2026.03.09 16:34:28,5067.7,20.0,0.0,19.82,tp,19.82,,2.0,True
74265589,limit,buy,2026.03.09 10:13:01,5089.0,,0.0,0.0,no_fill,0.0,,2.0,False
74265551,limit,buy,2026.03.09 10:12:43,5089.0,,0.0,0.0,no_fill,0.0,,2.0,False
74265539,limit,buy,2026.03.09 10:12:30,5089.0,,0.0,0.0,no_fill,0.0,,2.0,False
74235400,limit,buy,2026.03.09 06:58:06,5055.7,,0.0,0.0,no_fill,0.0,,2.0,False
74235371,limit,buy,2026.03.09 06:57:44,5055.7,,0.0,0.0,no_fill,0.0,,2.0,False
74235350,limit,buy,2026.03.09 06:57:24,5055.7,,0.0,0.0,no_fill,0.0,,2.0,False
74218158,limit,buy,2026.03.09 05:03:54,5041.0,,0.0,0.0,no_fill,0.0,,2.0,False
74218097,limit,buy,2026.03.09 05:03:39,5041.0,,0.0,0.0,no_fill,0.0,,2.0,False
74218044,limit,buy,2026.03.09 05:03:22,5041.0,,0.0,0.0,no_fill,0.0,,2.0,False
74020209,limit,buy,2026.03.06 01:18:13,4883.5,,0.0,0.0,no_fill,0.0,,2.0,False
74020174,limit,buy,2026.03.06 01:17:48,4883.5,,0.0,0.0,no_fill,0.0,,2.0,False
74020161,limit,buy,2026.03.06 01:17:21,4883.5,,0.0,0.0,no_fill,0.0,,2.0,False
74020138,limit,buy,2026.03.06 01:16:38,4921.6,,0.0,0.0,no_fill,0.0,,2.0,False
74020131,limit,buy,2026.03.06 01:16:23,4921.6,,0.0,0.0,no_fill,0.0,,2.0,False
74020122,limit,buy,2026.03.06 01:15:34,4921.6,,0.0,0.0,no_fill,0.0,,2.0,False
74020090,limit,sell,2026.03.06 01:14:49,5144.0,,0.0,0.0,no_fill,0.0,,2.0,False
74020084,limit,sell,2026.03.06 01:14:22,5144.0,,0.0,0.0,no_fill,0.0,,2.0,False
74020038,limit,sell,2026.03.06 01:13:04,5144.0,,0.0,0.0,no_fill,0.0,,2.0,False
73953279,limit,sell,2026.03.05 15:37:53,5142.0,10.0,0.0,-5.18,sl,-5.18,,2.0,True
73953225,limit,sell,2026.03.05 15:37:32,5142.0,20.0,0.0,-5.18,sl,-5.18,,2.0,True
73953130,limit,sell,2026.03.05 15:37:17,5142.0,30.0,0.0,-5.18,sl,-5.18,,2.0,True
73842091,limit,buy,2026.03.05 01:15:02,5053.0,10.0,0.0,9.82,tp,9.82,,2.0,True
73842056,limit,buy,2026.03.05 01:14:42,5053.0,10.0,0.0,9.82,tp,9.82,,2.0,True
73842037,limit,buy,2026.03.05 01:14:23,5053.0,20.0,0.0,19.82,tp,19.82,,2.0,True
73841671,limit,sell,2026.03.05 01:11:45,5244.0,,0.0,0.0,no_fill,0.0,,2.0,False
73841656,limit,sell,2026.03.05 01:11:22,5244.0,,0.0,0.0,no_fill,0.0,,2.0,False
73841611,limit,sell,2026.03.05 01:10:32,5244.0,,0.0,0.0,no_fill,0.0,,2.0,False
73755332,limit,sell,2026.03.04 10:36:24,5184.5,,0.0,0.0,no_fill,0.0,,2.0,False
73755295,limit,sell,2026.03.04 10:36:06,5184.5,,0.0,0.0,no_fill,0.0,,2.0,False
73755137,limit,sell,2026.03.04 10:35:39,5184.5,,0.0,0.0,no_fill,0.0,,2.0,False
73685256,limit,buy,2026.03.04 01:08:57,5046.3,,0.0,0.0,no_fill,0.0,,2.0,False
73685218,limit,buy,2026.03.04 01:08:30,5046.3,,0.0,0.0,no_fill,0.0,,2.0,False
73685186,limit,buy,2026.03.04 01:08:09,5046.3,,0.0,0.0,no_fill,0.0,,2.0,False
73685169,limit,buy,2026.03.04 01:07:32,5056.3,,0.0,0.0,no_fill,0.0,,2.0,False
73685160,limit,buy,2026.03.04 01:07:09,5056.3,,0.0,0.0,no_fill,0.0,,2.0,False
73685156,limit,buy,2026.03.04 01:06:47,5056.3,,0.0,0.0,no_fill,0.0,,2.0,False
73685130,limit,buy,2026.03.04 01:06:04,5080.0,,0.0,0.0,no_fill,0.0,,2.0,False
73685114,limit,buy,2026.03.04 01:05:47,5080.0,,0.0,0.0,no_fill,0.0,,2.0,False
73685105,limit,buy,2026.03.04 01:05:32,5080.0,,0.0,0.0,no_fill,0.0,,2.0,False
73565637,limit,buy,2026.03.03 12:25:27,5237.0,,0.0,0.0,no_fill,0.0,,2.0,False
73565583,limit,buy,2026.03.03 12:24:49,5239.0,10.0,0.0,-5.18,sl,-5.18,,2.0,True
73565564,limit,buy,2026.03.03 12:24:34,5239.0,20.0,0.0,-5.18,sl,-5.18,,2.0,True
73565545,limit,sell,2026.03.03 12:24:03,5202.5,10.0,0.0,-5.18,sl,-5.18,,2.0,True
73565534,limit,sell,2026.03.03 12:23:49,5202.5,10.0,0.0,-5.18,sl,-5.18,,2.0,True
73565481,limit,sell,2026.03.03 12:22:53,5202.5,10.0,0.0,-5.18,sl,-5.18,,2.0,True
73168945,limit,buy,2026.02.27 16:01:48,5213.0,10.0,0.0,-5.18,sl,-5.18,,2.0,True
73168923,limit,buy,2026.02.27 16:01:36,5213.0,20.0,0.0,-5.18,sl,-5.18,,2.0,True
73168887,limit,buy,2026.02.27 16:01:23,5213.0,30.0,0.0,-5.18,sl,-5.18,,2.0,True
73145315,limit,buy,2026.02.27 13:07:18,5129.2,,0.0,0.0,no_fill,0.0,,2.0,False
73145301,limit,buy,2026.02.27 13:07:00,5129.2,,0.0,0.0,no_fill,0.0,,2.0,False
73145293,limit,buy,2026.02.27 13:06:45,5129.2,,0.0,0.0,no_fill,0.0,,2.0,False
73132701,limit,buy,2026.02.27 10:29:26,5147.0,,0.0,0.0,no_fill,0.0,,2.0,False
73132677,limit,buy,2026.02.27 10:29:08,5147.0,,0.0,0.0,no_fill,0.0,,2.0,False
73132666,limit,buy,2026.02.27 10:28:56,5147.0,,0.0,0.0,no_fill,0.0,,2.0,False
73101888,limit,buy,2026.02.27 04:08:41,5166.5,,0.0,0.0,no_fill,0.0,,2.0,False
73101866,limit,buy,2026.02.27 04:08:22,5166.5,,0.0,0.0,no_fill,0.0,,2.0,False
73101780,limit,buy,2026.02.27 04:08:02,5166.5,,0.0,0.0,no_fill,0.0,,2.0,False
73087195,limit,buy,2026.02.27 01:21:15,5140.0,,0.0,0.0,no_fill,0.0,,2.0,False
73087179,limit,buy,2026.02.27 01:20:55,5140.0,,0.0,0.0,no_fill,0.0,,2.0,False
73087159,limit,buy,2026.02.27 01:20:36,5140.0,,0.0,0.0,no_fill,0.0,,2.0,False
73041126,limit,sell,2026.02.26 15:56:24,5211.2,,0.0,0.0,no_fill,0.0,,2.0,False
73041110,limit,sell,2026.02.26 15:56:04,5211.2,,0.0,0.0,no_fill,0.0,,2.0,False
73041098,limit,sell,2026.02.26 15:55:47,5211.2,,0.0,0.0,no_fill,0.0,,2.0,False
72999534,limit,buy,2026.02.26 09:39:39,5152.0,,0.0,0.0,no_fill,0.0,,2.0,False
72999510,limit,buy,2026.02.26 09:39:29,5152.0,,0.0,0.0,no_fill,0.0,,2.0,False
72999482,limit,buy,2026.02.26 09:39:12,5152.0,,0.0,0.0,no_fill,0.0,,2.0,False
72971845,limit,buy,2026.02.26 04:05:44,5145.0,,0.0,0.0,no_fill,0.0,,2.0,False
72971837,limit,buy,2026.02.26 04:05:32,5145.0,,0.0,0.0,no_fill,0.0,,2.0,False
72971819,limit,buy,2026.02.26 04:05:18,5145.0,,0.0,0.0,no_fill,0.0,,2.0,False
72956413,limit,buy,2026.02.26 01:39:04,5113.2,,0.0,0.0,no_fill,0.0,,2.0,False
72956393,limit,buy,2026.02.26 01:38:40,5113.2,,0.0,0.0,no_fill,0.0,,2.0,False
72956383,limit,buy,2026.02.26 01:38:24,5113.2,,0.0,0.0,no_fill,0.0,,2.0,False
72956314,limit,buy,2026.02.26 01:37:29,5123.35,,0.0,0.0,no_fill,0.0,,2.0,False
72956294,limit,buy,2026.02.26 01:36:55,5123.35,,0.0,0.0,no_fill,0.0,,2.0,False
72956250,limit,buy,2026.02.26 01:36:36,5123.35,,0.0,0.0,no_fill,0.0,,2.0,False
72918935,limit,buy,2026.02.25 16:02:59,5138.0,,0.0,0.0,no_fill,0.0,,2.0,False
72918910,limit,buy,2026.02.25 16:02:43,5138.0,,0.0,0.0,no_fill,0.0,,2.0,False
72918880,limit,buy,2026.02.25 16:02:23,5138.0,,0.0,0.0,no_fill,0.0,,2.0,False
72905459,limit,buy,2026.02.25 13:21:23,5082.5,,0.0,0.0,no_fill,0.0,,2.0,False
72905433,limit,buy,2026.02.25 13:21:06,5082.5,,0.0,0.0,no_fill,0.0,,2.0,False
72905232,limit,buy,2026.02.25 13:19:19,5082.5,,0.0,0.0,no_fill,0.0,,2.0,False
72904352,limit,buy,2026.02.25 13:16:00,5102.5,,0.0,0.0,no_fill,0.0,,2.0,False
72904283,limit,buy,2026.02.25 13:15:43,5102.5,,0.0,0.0,no_fill,0.0,,2.0,False
72904238,limit,buy,2026.02.25 13:15:23,5102.5,,0.0,0.0,no_fill,0.0,,2.0,False
72904027,limit,buy,2026.02.25 13:14:12,5111.8,,0.0,0.0,no_fill,0.0,,2.0,False
72903982,limit,buy,2026.02.25 13:13:52,5111.8,,0.0,0.0,no_fill,0.0,,2.0,False
72903953,limit,buy,2026.02.25 13:13:35,5111.8,,0.0,0.0,no_fill,0.0,,2.0,False
72898143,limit,buy,2026.02.25 12:20:24,5103.5,,0.0,0.0,no_fill,0.0,,2.0,False
72898013,limit,buy,2026.02.25 12:19:51,5103.5,,0.0,0.0,no_fill,0.0,,2.0,False
72897988,limit,buy,2026.02.25 12:19:29,5103.5,,0.0,0.0,no_fill,0.0,,2.0,False
72887248,limit,sell,2026.02.25 10:14:09,5229.5,,0.0,0.0,no_fill,0.0,,2.0,False
72887226,limit,sell,2026.02.25 10:13:46,5229.5,,0.0,0.0,no_fill,0.0,,2.0,False
72887195,limit,sell,2026.02.25 10:13:27,5229.5,,0.0,0.0,no_fill,0.0,,2.0,False
72886178,limit,buy,2026.02.25 09:56:43,5157.0,,0.0,0.0,no_fill,0.0,,2.0,False
72886157,limit,buy,2026.02.25 09:56:30,5157.0,,0.0,0.0,no_fill,0.0,,2.0,False
72811608,limit,buy,2026.02.24 16:28:44,5105.5,20.0,0.0,-5.18,sl,-5.18,,2.0,True
72811582,limit,buy,2026.02.24 16:28:33,5105.5,30.0,0.0,-5.18,sl,-5.18,,2.0,True
72811555,limit,buy,2026.02.24 16:28:21,5159.0,10.0,0.0,-5.18,sl,-5.18,,2.0,True
72735481,limit,sell,2026.02.24 03:44:43,5216.2,10.0,0.0,-5.18,sl,-5.18,,2.0,True
72735461,limit,sell,2026.02.24 03:44:13,5216.2,20.0,0.0,-5.18,sl,-5.18,,2.0,True
72735445,limit,sell,2026.02.24 03:43:53,5216.2,10.0,0.0,-5.18,sl,-5.18,,2.0,True
72685691,limit,buy,2026.02.23 17:06:51,5169.0,10.0,0.0,-5.18,sl,-5.18,,2.0,True
72685637,limit,buy,2026.02.23 17:06:37,5169.0,20.0,0.0,-5.18,sl,-5.18,,2.0,True
72685605,limit,buy,2026.02.23 17:06:20,5169.0,30.0,0.0,-5.18,sl,-5.18,,2.0,True
72670950,limit,buy,2026.02.23 15:28:51,5098.0,,0.0,0.0,no_fill,0.0,,2.0,False
72670928,limit,buy,2026.02.23 15:28:37,5098.0,,0.0,0.0,no_fill,0.0,,2.0,False
72670902,limit,buy,2026.02.23 15:28:21,5098.0,,0.0,0.0,no_fill,0.0,,2.0,False
72643292,limit,buy,2026.02.23 10:35:55,5112.0,,0.0,0.0,no_fill,0.0,,2.0,False
72643278,limit,buy,2026.02.23 10:35:41,5112.0,,0.0,0.0,no_fill,0.0,,2.0,False
72643237,limit,buy,2026.02.23 10:35:10,5112.0,,0.0,0.0,no_fill,0.0,,2.0,False
72590108,limit,buy,2026.02.23 01:44:17,5120.5,10.0,0.0,-5.18,sl,-5.18,,2.0,True
72589951,limit,buy,2026.02.23 01:43:57,5120.5,10.0,0.0,-5.18,sl,-5.18,,2.0,True
72589915,limit,buy,2026.02.23 01:43:37,5120.5,20.0,0.0,-5.18,sl,-5.18,,2.0,True
72587293,limit,buy,2026.02.23 01:16:19,5048.6,,0.0,0.0,no_fill,0.0,,2.0,False
72587123,limit,buy,2026.02.23 01:15:37,5048.6,,0.0,0.0,no_fill,0.0,,2.0,False
72586864,limit,buy,2026.02.23 01:14:56,5048.6,,0.0,0.0,no_fill,0.0,,2.0,False
72586614,limit,buy,2026.02.23 01:13:50,5066.3,,0.0,0.0,no_fill,0.0,,2.0,False
72586586,limit,buy,2026.02.23 01:13:28,5066.3,,0.0,0.0,no_fill,0.0,,2.0,False
72586469,limit,buy,2026.02.23 01:12:14,5066.3,,0.0,0.0,no_fill,0.0,,2.0,False
72525911,limit,buy,2026.02.20 13:55:38,5000.0,,0.0,0.0,no_fill,0.0,,2.0,False
72525895,limit,buy,2026.02.20 13:55:26,5000.0,,0.0,0.0,no_fill,0.0,,2.0,False
72525876,limit,buy,2026.02.20 13:55:07,5000.0,,0.0,0.0,no_fill,0.0,,2.0,False
72517876,limit,buy,2026.02.20 11:41:58,4952.0,,0.0,0.0,no_fill,0.0,,2.0,False
72517862,limit,buy,2026.02.20 11:41:31,4952.0,,0.0,0.0,no_fill,0.0,,2.0,False
72517850,limit,buy,2026.02.20 11:41:07,4952.0,,0.0,0.0,no_fill,0.0,,2.0,False
72517752,limit,buy,2026.02.20 11:38:26,5096.7,10.0,0.0,-5.18,sl,-5.18,,2.0,True
72517734,limit,buy,2026.02.20 11:38:04,5096.7,20.0,0.0,-5.18,sl,-5.18,,2.0,True
72517720,limit,buy,2026.02.20 11:37:45,5096.7,10.0,0.0,-5.18,sl,-5.18,,2.0,True
